ax,ay,az,gx,gy,gz,activity
8.3240,-2.9718,-3.8991,-2.1972,-5.4931,0.4272,1
8.2731,-3.0412,-3.8961,-2.2582,-6.2866,0.0000,1
8.1708,-3.0388,-4.1545,-2.3803,-5.7983,0.7934,1
8.3946,-3.1034,-4.0923,-4.1503,-6.8359,2.0141,1
8.1744,-3.0490,-4.1491,-2.9296,-6.7138,1.8310,1
8.1260,-3.0035,-4.2436,-1.8920,-6.7138,2.0141,1
8.1140,-3.0532,-4.4392,-1.0375,-7.5073,1.3427,1
8.1625,-2.9551,-4.5367,0.6103,-6.4697,0.4272,1
8.1320,-2.9443,-4.5559,0.7324,-4.9438,0.1220,1
8.1571,-2.8893,-4.6325,0.2441,-4.0893,0.3662,1
8.2301,-2.8815,-4.6384,0.3662,-1.4648,0.3662,1
8.0817,-2.8049,-4.5649,0.2441,0.3051,0.5493,1
8.0775,-2.8384,-4.5332,0.7934,0.3051,0.4882,1
8.1355,-2.8558,-4.5912,-1.4038,0.2441,1.0375,1
8.0691,-2.8570,-4.7060,-2.3803,0.3051,0.9765,1
7.9680,-2.8887,-4.6851,-4.4555,-1.1596,1.0986,1
7.9190,-2.9234,-4.6211,-5.3100,-2.5634,1.8310,1
7.9812,-3.0101,-4.6193,-5.6152,-3.5400,1.6479,1
8.0189,-3.0825,-4.5529,-4.3945,-3.7841,1.3427,1
8.0470,-3.0687,-4.6510,-3.2958,-3.2348,1.0986,1
7.9908,-3.0562,-4.7228,-2.5024,-3.6010,0.4272,1
8.0051,-3.1495,-4.7084,-1.4038,-3.3569,0.1220,1
8.0709,-3.1339,-4.7533,0.8544,-1.4648,0.3662,1
8.0530,-3.1501,-4.7575,2.8076,-1.4038,0.1220,1
8.0877,-3.1938,-4.7150,4.3945,-1.3427,0.4882,1
8.0841,-3.1788,-4.6510,4.8217,0.4882,0.7934,1
8.1092,-3.0945,-4.6510,6.1034,0.3051,0.5493,1
8.1308,-3.0658,-4.7712,7.7514,1.2817,0.4882,1
8.1014,-3.1477,-4.7001,8.8500,1.5258,1.3427,1
8.1930,-3.0281,-4.4763,10.0097,2.5024,1.3427,1
8.0446,-3.0819,-4.2981,9.1552,-2.3193,3.3569,1
7.9495,-3.0556,-4.1599,8.3617,-4.8828,4.3334,1
7.8837,-2.9551,-4.0857,6.4697,-7.8735,5.1879,1
7.9328,-2.9958,-4.0325,4.5165,-10.1928,5.4931,1
8.0141,-3.0532,-3.9732,3.6010,-11.4745,6.6528,1
8.0057,-3.0813,-3.9505,0.6713,-13.7939,6.7748,1
8.0901,-3.1633,-4.0378,0.0610,-14.7094,7.0190,1
8.4837,-3.2739,-3.9134,0.1831,-12.6342,7.2021,1
8.7936,-3.0765,-4.0881,0.4882,-8.8500,7.9955,1
8.3748,-3.2859,-4.1198,-2.1972,-5.8593,7.6293,1
8.2588,-3.5246,-4.1120,-4.4555,-3.7231,6.1034,1
8.3581,-3.7513,-4.2849,-1.8310,1.5869,6.5307,1
8.1332,-3.6215,-4.3890,0.3051,2.6245,5.5541,1
7.8161,-3.6741,-4.4219,1.6479,4.5165,5.1879,1
7.8017,-3.7208,-4.4536,3.1127,5.3100,4.2114,1
7.9435,-3.5856,-4.4943,3.8452,8.4838,2.2582,1
7.8418,-3.5545,-4.5176,3.2958,7.6904,1.5869,1
7.5858,-3.7866,-4.6235,3.9672,5.3710,0.7324,1
7.5146,-3.8835,-4.6301,5.0048,2.1972,0.2441,1
7.7162,-3.7316,-4.7629,6.2255,0.6103,0.3051,1
7.7898,-3.6430,-5.1110,6.5307,0.1831,-2.3803,1
7.7288,-3.8470,-5.1690,5.0048,0.0610,-3.9062,1
7.6163,-4.0331,-5.0285,3.6621,0.3051,-4.3334,1
7.6037,-4.0636,-5.0907,3.7841,0.1220,-3.3569,1
7.3465,-3.8967,-5.0027,4.1503,0.1220,-1.7089,1
7.0534,-3.7926,-4.9848,3.9062,0.1831,1.9531,1
6.9236,-3.7782,-4.8993,4.0283,-1.3427,6.3476,1
7.1641,-3.8482,-4.7928,3.9672,-2.7465,9.5824,1
7.3770,-3.9457,-4.8149,8.1176,-5.1879,6.9579,1
7.7012,-4.2041,-4.7030,12.7563,-5.4931,4.8217,1
7.9669,-3.8434,-4.5840,18.9208,1.2207,0.1220,1
8.3503,-3.5539,-4.6995,16.6625,9.0331,-6.8359,1
8.2701,-3.2554,-4.4560,13.9159,11.8407,-9.2162,1
8.3551,-3.3613,-4.4614,11.0473,8.8500,-8.9111,1
8.2486,-3.4683,-4.5577,6.1034,7.0190,-9.7045,1
7.4919,-3.2608,-4.3615,0.3662,9.6435,-8.1786,1
7.4859,-3.3529,-4.0959,-2.5024,6.7748,-1.6479,1
7.7258,-3.7842,-4.0462,-1.1596,6.5307,0.9155,1
7.9208,-3.9110,-4.1060,1.2817,5.6762,0.0000,1
8.1565,-3.8147,-3.9972,2.1972,5.7372,-1.2817,1
8.3150,-3.4701,-3.8075,2.4414,5.1269,-3.6621,1
8.1990,-3.3062,-3.6400,5.4321,3.2348,-5.0048,1
8.2803,-3.3613,-3.4390,6.8359,1.4038,-5.2490,1
8.4335,-3.3278,-3.4151,10.8031,2.3803,-6.3476,1
8.4508,-3.4821,-3.8362,12.8783,2.0751,-6.1034,1
8.8809,-3.4109,-4.1413,5.7372,2.9907,-3.4789,1
9.6867,-3.7208,-3.9750,-8.0566,8.4838,-19.1649,1
7.5876,-1.9555,-3.3415,-11.6576,4.6996,-20.6298,1
7.7515,-2.9078,-3.6885,-5.2490,-9.9487,-3.7841,1
8.6799,-3.4809,-3.8392,2.9907,-7.0190,0.9765,1
8.6051,-2.8067,-4.0564,4.5165,-7.0800,-2.3193,1
8.7607,-2.6147,-4.1712,2.0141,-11.2304,-4.0893,1
8.4490,-2.9802,-3.9912,0.6713,-13.9770,-4.4555,1
8.2971,-3.6681,-3.9481,-2.4414,-14.7704,-8.6669,1
7.9776,-3.8691,-4.0540,2.3803,-12.5121,-14.2211,1
7.7814,-3.5551,-4.0989,7.8735,-13.2445,-14.5263,1
7.6767,-3.1621,-4.1389,14.7704,-13.8549,-13.5497,1
8.0715,-3.1022,-4.4560,16.2353,-14.2211,-10.7421,1
8.3832,-3.0783,-4.4775,14.6484,-10.6200,-7.9345,1
8.2313,-2.8797,-4.4051,7.7514,-5.3100,-7.0190,1
8.1960,-2.7535,-4.1617,1.8920,-1.2207,-5.2490,1
8.3425,-2.9407,-4.0809,-4.6996,2.7465,-2.9907,1
8.5387,-3.3601,-4.0492,-7.3852,3.0517,-1.8310,1
8.1786,-3.9397,-4.1006,-7.9345,3.1127,-2.3803,1
7.8843,-3.8273,-4.3088,-9.0942,4.4555,-4.3945,1
7.4937,-3.4899,-4.4925,-9.6435,6.1645,-4.0283,1
7.4973,-3.3409,-4.4817,-6.8359,6.5917,0.9765,1
7.7270,-3.5282,-4.3298,-3.6621,6.5917,3.6010,1
7.7575,-3.5563,-4.1760,-1.5869,3.7231,3.6010,1
7.7353,-3.5718,-4.3340,0.7324,0.9155,5.7983,1
7.9034,-3.5006,-4.4721,2.0141,-1.8920,7.7514,1
8.0452,-3.6053,-4.5912,3.7231,-2.6855,7.1410,1
8.1092,-3.6915,-4.6235,4.6996,-1.5258,4.8217,1
8.1092,-3.3936,-4.6217,8.1176,2.0141,1.0375,1
8.3461,-3.0825,-4.8412,9.3993,2.7465,-1.4038,1
8.1924,-3.0047,-4.7473,7.9955,1.1596,-1.5869,1
8.0476,-3.1968,-4.5176,5.2490,-3.4179,-3.5400,1
7.8699,-3.1800,-4.4051,5.7372,-4.5776,-4.6996,1
7.8490,-3.0939,-4.4853,6.2866,-2.1362,-4.4555,1
7.7641,-3.2327,-4.6965,2.8076,-2.3803,-1.3427,1
8.0015,-3.5461,-4.5463,1.4648,-2.7465,0.2441,1
7.8681,-3.7782,-4.5355,2.8686,-2.0751,0.1831,1
7.7377,-3.7597,-4.6510,3.6621,0.0610,0.6713,1
7.7862,-3.7202,-4.6247,4.4555,2.6855,2.0751,1
7.8574,-3.6681,-4.5900,5.8593,4.8828,2.5634,1
7.8281,-3.5958,-4.3447,5.7983,4.3945,1.8310,1
7.9615,-3.5647,-4.3226,5.4931,1.8920,1.1596,1
8.0817,-3.5282,-4.1611,5.9814,1.0375,0.6103,1
8.0309,-3.4067,-4.1330,7.0190,0.1831,0.7934,1
8.0775,-3.3152,-4.1174,7.2631,-1.1596,1.4038,1
8.0309,-3.4205,-4.0869,7.5683,-1.5258,1.8310,1
8.1302,-3.4528,-4.0953,7.8124,-2.9907,2.6245,1
8.1990,-3.3960,-4.2466,6.4697,-2.6855,3.5400,1
8.1062,-3.4157,-4.3244,4.6386,-1.5258,3.6621,1
7.9782,-3.5413,-4.3118,0.1220,-1.6479,3.4179,1
8.0745,-3.6598,-4.3190,-3.0517,-2.7465,3.2348,1
7.9848,-3.7310,-4.2460,-3.6621,-2.2582,1.9531,1
7.7874,-3.6580,-4.0791,0.1220,-3.1738,3.1738,1
7.7575,-3.7752,-4.1970,4.0283,-3.6621,4.5776,1
7.9531,-3.8901,-4.3016,9.6435,-2.4414,4.6386,1
7.9746,-4.0456,-4.1832,11.3525,0.9155,2.4414,1
7.9980,-3.9577,-4.1569,12.8173,0.7324,0.1220,1
8.0889,-3.8578,-4.3005,12.4511,-2.9296,-1.6479,1
8.0362,-3.5252,-4.2089,10.0097,-2.8076,-3.0517,1
8.1176,-3.5228,-4.2975,6.4086,-3.4179,-4.3945,1
8.0823,-3.4301,-4.2215,5.7372,-2.5024,-4.0283,1
8.1679,-3.2069,-4.0857,4.3334,-3.2348,0.4272,1
8.0829,-3.2949,-4.1874,1.5258,-1.8920,0.1831,1
8.0662,-3.3511,-4.1826,0.0000,0.5493,0.8544,1
8.1044,-3.3637,-4.1593,-1.4038,1.9531,2.8076,1
8.0979,-3.4319,-4.0977,-2.6855,2.3803,3.5400,1
8.1786,-3.5862,-3.9553,-4.8217,3.1127,4.2724,1
8.1667,-3.6203,-3.9816,-5.5541,2.5024,3.2958,1
8.1308,-3.6017,-4.0366,-5.4321,1.2817,3.0517,1
8.0656,-3.6580,-4.1336,-5.3100,1.4038,2.1972,1
8.0446,-3.7381,-3.9421,-4.6996,1.3427,1.7089,1
7.9495,-3.8578,-3.9924,-3.2348,-1.5869,0.3662,1
7.9621,-3.8650,-4.0271,0.3051,-4.0893,-1.4648,1
7.9962,-3.8051,-4.1102,1.7089,-5.0659,-1.9531,1
8.0141,-3.7734,-4.1204,4.4555,-4.0283,-3.1127,1
8.0739,-3.7124,-4.0821,5.6762,-4.0893,-3.4789,1
8.1032,-3.6622,-4.0923,7.0190,-2.8076,-4.6996,1
8.1074,-3.5844,-4.1431,7.5073,-2.5024,-5.4931,1
8.1278,-3.5976,-4.1688,7.6293,0.9155,-5.9814,1
8.1326,-3.6035,-4.1377,7.1410,0.0610,-6.1645,1
8.0506,-3.5958,-4.0677,7.2631,0.0610,-6.6528,1
7.9453,-3.6921,-4.0893,8.3617,0.4882,-6.7748,1
7.9513,-3.6747,-4.0660,9.7656,0.9155,-6.7138,1
8.0811,-3.6903,-4.0797,10.8031,-1.2207,-6.5917,1
8.0542,-3.7208,-4.0869,12.5121,-1.8310,-7.5683,1
7.9722,-3.7800,-4.0139,13.1835,-2.1972,-8.4838,1
7.9710,-3.8183,-4.0797,15.5639,-2.4414,-9.1552,1
8.0021,-3.7908,-4.0534,18.7377,-2.9296,-9.7045,1
8.0596,-3.7010,-3.9816,19.1649,-4.0283,-9.5824,1
8.0004,-3.7429,-3.9948,21.1181,-4.6996,-10.4369,1
7.9728,-3.8386,-3.9972,22.0946,-5.4321,-10.7421,1
8.0727,-3.8937,-3.9870,24.1088,-5.7983,-10.7421,1
8.0392,-3.7998,-4.0133,24.5360,-5.7372,-11.1083,1
7.9860,-3.6562,-3.9637,24.7802,-5.4321,-10.3759,1
8.0183,-3.6197,-3.9649,23.9867,-7.0190,-9.0942,1
8.0757,-3.7310,-3.9553,23.8036,-6.2866,-8.3617,1
8.0506,-3.7884,-3.9044,23.7426,-6.1034,-8.4228,1
8.0560,-3.7202,-3.9146,22.3998,-5.9814,-7.5073,1
8.1182,-3.6305,-3.9026,21.6674,-6.2866,-6.7138,1
8.1128,-3.7363,-3.9373,20.1415,-6.7138,-6.1645,1
8.0721,-3.8207,-3.8650,19.2260,-7.5073,-5.9203,1
8.0787,-3.7926,-3.8578,18.3104,-5.7983,-5.6152,1
8.1182,-3.7555,-3.9038,17.0897,-5.3710,-5.1269,1
8.1188,-3.7495,-3.8440,16.2963,-5.1269,-4.8828,1
8.1104,-3.7728,-3.8733,14.5873,-4.8217,-4.1503,1
8.1367,-3.7902,-3.8321,12.5121,-4.5165,-3.9672,1
8.1290,-3.7926,-3.8105,11.2304,-4.2114,-3.8452,1
8.0793,-3.7447,-3.7824,9.3383,-3.6621,-3.1127,1
8.0871,-3.7196,-3.7812,8.0566,-4.0283,-2.4414,1
8.1511,-3.7663,-3.7764,5.6762,-4.0283,-1.2817,1
8.1864,-3.7220,-3.7537,2.5024,-2.8686,0.6713,1
8.1720,-3.6125,-3.7710,0.0610,-2.0751,0.3662,1
8.1385,-3.5754,-3.7489,-4.2114,-1.1596,2.3193,1
8.1613,-3.6137,-3.7076,-6.8359,0.3662,3.7231,1
8.1840,-3.7208,-3.7692,-10.5590,0.7324,5.0048,1
8.1732,-3.7190,-3.7950,-14.2211,2.6245,6.5917,1
8.1409,-3.7734,-3.6993,-15.9301,3.3569,7.1410,1
8.1290,-3.7495,-3.7543,-19.2870,5.4931,7.9345,1
8.1840,-3.7842,-3.6723,-21.9115,4.6386,9.5824,1
8.0679,-3.8853,-3.7244,-23.6205,5.9814,9.7045,1
8.0560,-3.8195,-3.7944,-25.7567,6.3476,10.7421,1
8.0608,-3.7950,-3.8416,-27.0995,7.2631,11.8407,1
8.0081,-3.8662,-3.8111,-29.3578,7.8735,13.1225,1
7.9818,-3.9708,-3.8087,-30.5785,7.6904,13.5497,1
8.0165,-3.9044,-3.8895,-33.5082,8.4228,15.0146,1
8.0566,-3.8009,-3.9272,-38.4520,9.0942,16.9066,1
8.0937,-3.7178,-4.0049,-41.2596,11.1694,18.0053,1
8.0362,-3.7010,-4.0348,-45.7762,12.0849,19.4091,1
8.0069,-3.7519,-4.1838,-48.3397,13.6108,19.7143,1
7.9202,-3.7770,-4.2293,-51.2083,16.3573,19.9584,1
7.8544,-3.8243,-4.2993,-52.9173,17.3339,19.5922,1
7.8143,-3.7932,-4.3890,-54.7483,17.5780,19.8974,1
7.7970,-3.8069,-4.4147,-54.4432,19.0429,20.3856,1
7.7282,-3.9373,-4.3878,-52.1849,17.7001,20.2636,1
7.7533,-4.0689,-4.4668,-47.7904,15.0756,17.7001,1
7.7048,-4.1509,-4.5960,-42.6634,13.4887,14.5263,1
7.7007,-4.0977,-4.6612,-38.8182,12.5121,12.8173,1
7.7144,-4.0695,-4.5649,-32.4706,10.6811,9.2773,1
7.7270,-3.9852,-4.5625,-27.8929,8.9111,7.3242,1
7.8017,-3.8482,-4.5678,-21.4843,7.1410,4.8217,1
7.8047,-3.6275,-4.6438,-16.4184,6.7748,3.7231,1
7.8406,-3.4289,-4.6002,-13.6718,6.5307,3.7231,1
7.8628,-3.4205,-4.6552,-10.6200,4.3945,3.4179,1
7.9890,-3.4151,-4.7312,-9.2162,5.1269,2.6855,1
7.9555,-3.4767,-4.7671,-6.7748,4.4555,0.8544,1
7.8843,-3.5742,-4.6983,-4.3334,1.8920,0.9765,1
7.8029,-3.6119,-4.7240,-2.5634,1.4038,0.0000,1
7.6498,-3.6861,-4.6791,2.3803,0.3662,-1.5258,1
7.5409,-3.5449,-4.4967,6.8969,-1.4648,-3.0517,1
8.1194,-3.1118,-4.3549,12.3901,-4.3945,-6.9579,1
8.2917,-2.7714,-4.4446,14.7094,-6.2866,-9.8266,1
8.3509,-2.5286,-4.3363,16.0522,-3.0517,-10.0097,1
8.5375,-2.8360,-4.4727,15.7470,-6.0424,-7.3852,1
8.4628,-3.3308,-4.4105,14.4652,-2.5634,-9.4604,1
7.9974,-3.2392,-4.0648,15.4418,-2.1972,-9.0942,1
7.9351,-3.1351,-4.1760,17.5170,-3.4179,-8.1176,1
7.8496,-3.1363,-4.2041,18.0053,-3.8452,-7.4462,1
8.0225,-3.1764,-4.3633,19.0429,-4.2724,-6.1034,1
8.3449,-3.0652,-4.5248,18.6156,0.9765,-3.6010,1
8.2719,-2.9910,-4.3974,15.1977,1.4038,-3.0517,1
8.1415,-2.9389,-4.2711,8.3617,2.7465,-1.0375,1
8.1086,-2.9132,-4.2879,4.5165,2.8076,0.8544,1
8.0362,-2.9060,-4.2903,0.7324,3.4789,4.2724,1
8.1020,-3.0556,-4.3070,-4.9438,1.6479,8.4228,1
8.1373,-3.3212,-4.3005,-7.8124,1.4038,8.4228,1
8.0356,-3.4079,-4.3489,-10.9252,0.6713,7.1410,1
8.0159,-3.5018,-4.5625,-12.0849,1.3427,6.7748,1
7.9178,-3.3643,-4.4805,-14.0990,3.1738,9.2773,1
7.8496,-3.4989,-4.5577,-15.5639,2.5634,11.1694,1
7.8987,-4.0337,-4.4159,-15.6859,2.9907,10.6811,1
7.8143,-4.1868,-4.2335,-15.5639,2.5634,8.3007,1
7.6773,-4.0677,-4.4249,-14.3432,0.4272,8.5448,1
7.8167,-4.3770,-4.5619,-10.8031,-5.6152,7.3242,1
7.6851,-4.2544,-4.5834,-4.3945,-10.4980,4.9438,1
7.6875,-3.8727,-4.7443,0.9765,-12.2069,2.6245,1
7.5996,-3.4869,-5.0045,2.0141,-11.1694,0.1831,1
7.5218,-3.0640,-4.9052,2.6245,-8.9721,2.1362,1
7.6558,-2.9288,-4.8358,1.4648,-2.3803,5.6152,1
7.8299,-2.9599,-4.7539,-2.0141,5.5541,7.9345,1
8.0057,-3.1447,-4.6857,-5.4321,7.6904,8.3617,1
8.0889,-3.3996,-4.6217,-10.6200,12.6342,10.3149,1
8.0901,-3.6496,-4.7910,-14.4652,15.2587,11.0473,1
8.1822,-3.9134,-4.6534,-19.0429,19.1039,8.7890,1
8.4472,-4.1078,-4.1042,-17.0897,16.9677,4.3334,1
8.6877,-4.0600,-2.7643,-8.1786,13.9770,-2.5634,1
7.7521,-4.1413,-3.0574,13.0004,3.1127,-6.7748,1
7.9675,-3.2081,-3.8775,19.5312,3.2348,0.9765,1
9.1184,-3.1615,-3.6454,23.7426,14.4042,-5.3100,1
9.1669,-3.1746,-3.8578,12.8173,5.8593,-14.2211,1
8.1009,-2.6949,-3.8219,3.2958,0.1220,-14.3432,1
8.2630,-2.9174,-3.5802,-4.5776,-10.9252,-7.1410,1
8.3413,-3.3308,-3.4516,-3.7841,-14.5873,-5.0048,1
7.8490,-3.3146,-3.8787,0.8544,-14.2821,0.7324,1
7.6564,-3.1226,-4.2203,-2.8076,-14.2211,4.9438,1
7.4464,-3.2452,-4.4183,-6.7138,-11.2914,8.5448,1
7.5164,-3.7256,-4.6360,-8.9721,-10.8031,8.6059,1
6.8159,-4.4368,-4.5038,-5.1269,-5.8593,8.1176,1
6.6843,-4.5768,-4.2789,1.2817,-7.9345,4.2114,1
6.8979,-4.0480,-3.8536,3.9672,-7.4462,-1.7089,1
7.4991,-2.8594,-3.4002,1.4648,-9.3383,-5.6762,1
7.9435,-2.6566,-3.5934,-1.3427,-10.3149,-4.9438,1
9.4229,-3.2793,-4.0516,-3.6010,-9.7656,0.9765,1
10.3483,-4.5391,-4.1300,-5.2490,-7.4462,6.3476,1
9.7363,-4.7210,-4.3262,-5.1879,-15.0146,12.6342,1
8.4945,-4.5601,-4.6007,-2.8686,-13.3666,18.6767,1
7.8843,-4.0965,-4.5409,2.5024,-6.2255,23.6205,1
7.4751,-3.7525,-4.2568,0.9765,11.6576,16.7235,1
7.0331,-4.0097,-4.1138,-2.3803,16.3573,11.9628,1
6.9942,-4.3076,-4.0307,-4.5165,10.3759,6.9579,1
6.9714,-4.5098,-4.2173,-3.7231,2.9907,4.6386,1
6.9762,-4.4805,-4.8119,1.2207,-6.7138,1.4648,1
6.9505,-4.5924,-5.1332,5.1269,-13.0614,0.3051,1
6.9391,-4.6624,-5.2660,6.5917,-8.0566,-2.9907,1
6.6107,-4.3836,-5.2821,4.4555,0.7324,-9.0331,1
6.6173,-4.3357,-5.3724,3.1127,3.7841,-9.8266,1
7.3597,-4.3692,-5.5794,1.0375,3.6010,-8.9111,1
7.4117,-4.3106,-5.4388,0.1220,3.7841,-12.8173,1
7.4859,-4.1934,-5.1056,-1.7700,2.9296,-13.1835,1
7.5092,-4.2089,-5.0315,-1.9531,3.2958,-10.3759,1
7.5667,-4.1491,-4.8340,0.6103,5.4321,-7.8124,1
7.6677,-3.9320,-4.6498,1.5869,5.3710,-4.8217,1
7.6474,-3.8177,-4.5583,0.9155,5.7372,-5.6762,1
7.6516,-3.5150,-4.2873,-1.0375,4.6996,-6.4086,1
7.7503,-3.2907,-4.2454,-3.2348,4.2724,-5.9814,1
7.9435,-3.2440,-4.4488,-4.6996,1.8920,-5.6762,1
8.0997,-3.5336,-4.5218,-6.3476,1.3427,-6.0424,1
7.9752,-3.5623,-4.4925,-8.3617,0.8544,-6.8359,1
8.0751,-3.6041,-4.3543,-7.2021,2.1972,-3.8452,1
8.1553,-3.5401,-4.3615,-4.2114,0.6103,0.4272,1
8.1421,-3.3613,-4.2735,-3.2958,-1.5869,2.4414,1
7.9232,-3.2470,-4.1288,-4.5776,-1.6479,4.0283,1
7.8753,-3.3702,-4.0438,-2.9907,0.5493,5.1269,1
8.1541,-3.4648,-4.1676,-1.1596,0.0610,5.8593,1
8.2941,-3.4396,-4.2233,0.4882,0.2441,5.2490,1
8.2289,-3.1262,-4.0636,-2.0141,1.3427,4.0283,1
8.0703,-2.8115,-3.7686,-3.1127,2.9296,4.3334,1
8.0398,-2.8630,-3.7645,-2.8686,0.7934,7.5683,1
8.2498,-3.2877,-3.7495,-2.3193,-2.5024,7.9345,1
8.4376,-3.3888,-3.6299,-1.4648,-4.9438,7.3242,1
8.4771,-3.5084,-3.7160,0.6103,-3.3569,7.1410,1
8.4777,-3.6000,-3.7986,4.9438,-2.8686,9.3993,1
8.2821,-3.5988,-3.9397,7.9345,-1.5869,10.0707,1
8.1990,-3.4923,-4.0600,7.9955,0.5493,9.7656,1
8.3790,-3.3631,-4.1593,6.4086,0.6103,9.2773,1
8.1116,-3.6526,-4.2789,5.1269,0.9765,7.0800,1
7.8610,-3.8530,-4.4853,2.8686,-1.5869,2.2582,1
7.9268,-3.7621,-4.6905,0.7934,0.4272,-1.7700,1
8.0889,-3.5437,-4.6827,0.5493,1.5258,-4.0283,1
8.1152,-3.5078,-4.9058,-1.6479,0.7324,-5.1269,1
8.1583,-3.7262,-4.9423,-3.6621,-2.5634,-5.0659,1
7.9226,-3.8679,-4.8113,-3.5400,-3.4179,-5.1879,1
7.8460,-3.8608,-4.6534,-1.5869,-4.4555,-4.6996,1
7.6223,-3.9254,-4.6408,0.1220,-5.3100,-5.6152,1
7.6540,-3.8937,-4.7174,2.5634,-3.3569,-6.6528,1
7.5122,-3.9206,-4.6743,4.7607,-2.1362,-6.7138,1
7.5403,-3.9200,-4.7048,6.8359,0.4272,-6.7138,1
7.5954,-3.7950,-4.7030,6.5917,2.1972,-5.6152,1
7.5864,-3.6963,-4.7132,5.9814,1.2817,-4.0283,1
7.4201,-3.7082,-4.6977,2.3193,0.5493,0.7324,1
7.3477,-3.7435,-4.7563,0.2441,2.1362,2.4414,1
7.3166,-3.6478,-4.6271,-2.5634,2.0751,4.7607,1
7.2693,-3.6113,-4.5601,-3.9672,3.2348,8.1176,1
7.5014,-3.6628,-4.4841,-2.9296,4.9438,10.4980,1
7.6552,-3.8757,-4.4769,-1.4038,6.8359,10.3759,1
8.0907,-4.1240,-4.6025,0.3051,9.9487,3.8452,1
7.6606,-4.2035,-4.5649,0.4882,9.4604,0.0000,1
7.9782,-4.1473,-4.7144,0.1831,11.9628,-3.6010,1
7.7605,-4.1605,-4.6929,0.0610,13.6718,-7.2021,1
7.1988,-3.8219,-4.5254,-2.6245,14.0990,-10.4980,1
7.0049,-3.6053,-4.4991,-3.2348,12.5121,-5.6762,1
7.3579,-3.6933,-4.5762,-2.8686,12.6952,-3.4179,1
7.6516,-3.9302,-4.7078,0.5493,10.0707,-3.2348,1
8.0111,-4.3178,-4.7856,0.8544,8.9721,-5.0048,1
7.8197,-4.1120,-4.7928,1.5258,9.4604,-7.2631,1
7.6307,-3.9900,-4.7114,1.3427,12.7563,-5.7983,1
7.5218,-4.0672,-4.3818,0.3051,13.0614,-4.3945,1
7.6642,-4.1389,-4.1485,0.4272,9.3383,-2.3193,1
7.9890,-4.0055,-3.9732,0.0610,6.3476,-1.9531,1
8.0171,-3.8201,-3.8793,0.2441,1.2817,-3.1738,1
7.8681,-3.6945,-3.6604,1.1596,-1.7089,-1.7089,1
8.2618,-3.4348,-3.6340,2.1362,-4.8217,-1.4648,1
8.2145,-3.3888,-3.7399,2.9296,-5.8593,1.0375,1
8.3455,-3.2853,-3.5742,1.8920,-6.0424,4.1503,1
8.1684,-3.3810,-3.7082,1.7700,-6.0424,5.0048,1
8.2319,-3.4079,-3.6915,1.8310,-4.0283,6.1645,1
8.2755,-3.5120,-3.6520,2.9907,-3.2958,6.7748,1
8.2911,-3.5521,-3.6795,4.4555,-1.4038,7.3242,1
8.1924,-3.7519,-4.4644,2.4414,-1.0986,8.1176,1
8.6087,-4.1629,-4.4309,-9.8266,1.0986,7.2631,1
8.2307,-3.5521,-3.6586,-16.4794,5.1269,-3.9062,1
7.3016,-3.6969,-3.7286,-12.6342,1.2207,-1.9531,1
7.5816,-4.1012,-4.1258,-6.2255,-1.9531,4.2724,1
8.1062,-3.8458,-4.1647,-3.4789,0.3662,2.7465,1
7.9854,-3.6442,-3.9655,-3.1127,1.0375,0.9765,1
7.8705,-3.6376,-3.9044,-4.3945,-1.4648,1.7700,1
7.8658,-3.9032,-4.1180,-3.9672,-3.1738,3.2348,1
8.0901,-4.2071,-4.3142,-3.2958,-2.6855,1.1596,1
8.0757,-4.0313,-4.1838,-2.1362,-2.6245,-1.9531,1
7.9112,-3.8404,-4.0037,0.3662,-2.5024,-3.6010,1
7.8807,-3.8626,-4.0438,2.9296,-3.5400,-3.9062,1
7.8951,-3.9254,-4.1503,5.0048,-3.2348,-5.2490,1
7.8711,-3.8339,-4.1832,6.7138,-3.0517,-6.5917,1
7.9298,-3.7232,-4.2616,7.2631,-3.1127,-7.1410,1
7.8975,-3.7022,-4.2335,7.8124,-3.8452,-7.0190,1
7.8412,-3.6053,-4.1318,5.9203,-5.9203,-5.9814,1
7.6887,-3.3170,-4.2143,3.7231,-7.0190,-3.0517,1
7.8023,-3.0837,-4.4033,0.7324,-6.1645,1.6479,1
8.0333,-3.3756,-4.6731,0.5493,-7.2021,2.5024,1
7.9710,-4.0462,-4.4470,-1.3427,-8.1786,2.3193,1
7.8305,-4.1856,-4.2221,0.0000,-11.1694,0.7324,1
7.8370,-3.9672,-4.4404,1.2817,-13.6108,0.7324,1
7.7796,-3.7896,-4.6277,1.0375,-11.6576,0.2441,1
7.8831,-3.6364,-4.8083,0.3051,-8.9111,0.4882,1
7.7850,-3.6580,-4.5230,-2.9907,-5.9814,-1.3427,1
7.7156,-3.7238,-4.4608,-1.9531,-4.0283,-1.4648,1
7.7970,-3.7429,-4.4111,-1.0986,-5.7983,0.0610,1
7.9788,-3.8004,-4.4739,0.3662,-5.5541,0.5493,1
7.8777,-3.9493,-4.4787,0.3662,-5.8593,0.9155,1
7.5134,-3.9188,-4.5176,1.0986,-5.3710,-1.0375,1
7.5511,-3.7058,-4.5218,0.8544,-3.9062,0.1220,1
